Address,Date
闵行区罗阳路568弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30']"
闵行区罗阳路800弄,"['2022-04-05', '2022-04-03', '2022-04-02']"
闵行区罗阳三村,['2022-04-05']
闵行区绿莲路100弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-03-30']"
闵行区绿莲路99弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-03-30']"
闵行区梅陇一村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-03-30', '2022-03-27', '2022-03-26']"
闵行区民建村,"['2022-04-05', '2022-04-04', '2022-04-02', '2022-03-30', '2022-03-27', '2022-03-26']"
闵行区平南一村,"['2022-04-05', '2022-03-27', '2022-03-26']"
闵行区平南二村,['2022-04-05']
闵行区平南三村,"['2022-04-05', '2022-04-01', '2022-03-27']"
闵行区瓶安路1600弄,"['2022-04-05', '2022-04-04', '2022-04-02']"
闵行区浦连路150弄,"['2022-04-05', '2022-04-03', '2022-04-02', '2022-04-01']"
闵行区七莘路2465弄30支弄,"['2022-04-05', '2022-04-02']"
闵行区七莘路3885弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-27']"
闵行区勤劳村,"['2022-04-05', '2022-04-03', '2022-04-02', '2022-04-01']"
闵行区曲吴路175弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-26']"
闵行区上中西路1011弄,"['2022-04-05', '2022-03-30', '2022-03-27', '2022-03-23', '2022-03-22']"
闵行区上中西路1285弄,['2022-04-05']
闵行区上中西路735弄,"['2022-04-05', '2022-04-03', '2022-03-27', '2022-03-22']"
闵行区上中西路855弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30', '2022-03-27', '2022-03-23']"
闵行区上中西路925弄,"['2022-04-05', '2022-04-04', '2022-03-30', '2022-03-27', '2022-03-26', '2022-03-23']"
闵行区尚义路229弄,"['2022-04-05', '2022-04-04', '2022-04-02', '2022-03-27', '2022-03-26', '2022-03-23']"
闵行区申北路385弄,"['2022-04-05', '2022-04-04', '2022-04-01']"
闵行区申北路53弄,['2022-04-05']
闵行区莘沥路501弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-01', '2022-03-27']"
闵行区莘松路470号,['2022-04-05']
闵行区莘松路958弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-27', '2022-03-23', '2022-03-22']"
闵行区莘西南路155弄,"['2022-04-05', '2022-04-03', '2022-03-27']"
闵行区莘朱路1688弄,"['2022-04-05', '2022-04-04', '2022-03-27']"
闵行区莘朱路81弄,['2022-04-05']
闵行区莘朱路879弄,"['2022-04-05', '2022-04-04']"
闵行区疏影路1020弄,"['2022-04-05', '2022-03-30']"
闵行区曙建路185弄,"['2022-04-05', '2022-04-04', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-27', '2022-03-23']"
闵行区曙建路51弄,"['2022-04-05', '2022-04-03', '2022-04-02', '2022-03-30']"
闵行区曙建路78弄,"['2022-04-05', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30']"
闵行区双柏路1688弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30']"
闵行区同乐路151弄,"['2022-04-05', '2022-03-30', '2022-03-27', '2022-03-23']"
闵行区万源路399号,['2022-04-05']
闵行区万源路580弄,"['2022-04-05', '2022-03-30', '2022-03-26']"
闵行区新镇路1060弄,"['2022-04-05', '2022-03-27']"
闵行区许浦村,"['2022-04-05', '2022-04-04', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-27', '2022-03-23', '2022-03-22']"
闵行区盐铁塘路565弄,['2022-04-05']
闵行区杨家巷村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-27', '2022-03-26', '2022-03-23']"
闵行区业祥路111弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-03-30', '2022-03-27', '2022-03-23']"
闵行区益文路101弄,"['2022-04-05', '2022-04-04', '2022-03-27', '2022-03-23']"
闵行区银春路1799弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-01', '2022-03-30', '2022-03-27', '2022-03-26']"
闵行区银都路2688弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-27', '2022-03-26', '2022-03-23', '2022-03-22']"
闵行区银都路3118弄,"['2022-04-05', '2022-04-04', '2022-04-02', '2022-03-30']"
闵行区银都路518号,['2022-04-05']
闵行区银林路100弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-27', '2022-03-26', '2022-03-23']"
闵行区永杰路577弄,"['2022-04-05', '2022-03-27']"
闵行区永联村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30', '2022-03-27']"
闵行区永颂路299弄,"['2022-04-05', '2022-04-02', '2022-03-23']"
闵行区元江路4260弄,['2022-04-05']
闵行区元江路4805弄,"['2022-04-05', '2022-04-04', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-27', '2022-03-26']"
闵行区跃进村,"['2022-04-05', '2022-04-03']"
闵行区闸航路2715号,"['2022-04-05', '2022-03-26']"
闵行区长寿新村,['2022-04-05']
闵行区镇西路515弄,"['2022-04-05', '2022-03-22']"
闵行区正义村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-04-01']"
闵行区中春路255号,"['2022-04-05', '2022-04-03', '2022-03-27', '2022-03-23']"
闵行区中心村,"['2022-04-05', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-27']"
闵行区朱梅路266弄,"['2022-04-05', '2022-04-03', '2022-04-02']"
闵行区颛兴路747弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-01']"
闵行区颛兴路748弄,"['2022-04-05', '2022-04-04', '2022-04-02', '2022-04-01', '2022-03-30']"
宝山区,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-29', '2022-03-27', '2022-03-26', '2022-03-24', '2022-03-23', '2022-03-22']"
宝山区白杨村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30', '2022-03-29', '2022-03-27', '2022-03-23']"
宝山区班溪路55弄,['2022-04-05']
宝山区宝林路462弄,['2022-04-05']
宝山区宝林五村,['2022-04-05']
宝山区宝林七村,['2022-04-05']
宝山区蔡家弄村,"['2022-04-05', '2022-04-03', '2022-03-30', '2022-03-27']"
宝山区场中路4079弄,['2022-04-05']
宝山区陈川路168弄,['2022-04-05']
宝山区川念路888号,['2022-04-05']
宝山区大华路693弄,['2022-04-05']
宝山区大康路891弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-24', '2022-03-22']"
宝山区德都路88弄,"['2022-04-05', '2022-04-04']"
宝山区德都路168弄,"['2022-04-05', '2022-04-04']"
宝山区电台路599弄,"['2022-04-05', '2022-04-04']"
宝山区东街村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-01', '2022-03-29', '2022-03-27']"
宝山区段泾村,"['2022-04-05', '2022-04-03', '2022-03-27', '2022-03-24']"
宝山区范家园新村,['2022-04-05']
宝山区高境二村,"['2022-04-05', '2022-04-04', '2022-04-02', '2022-03-27', '2022-03-22']"
宝山区高境路477弄,"['2022-04-05', '2022-04-03', '2022-03-27', '2022-03-26']"
宝山区高逸路198号,['2022-04-05']
宝山区共和三村,['2022-04-05']
宝山区顾北东路155弄,"['2022-04-05', '2022-03-27']"
宝山区国权北路290弄,"['2022-04-05', '2022-04-04', '2022-04-01']"
宝山区国权北路380弄,"['2022-04-05', '2022-04-03']"
宝山区国权北路815弄,['2022-04-05']
宝山区国权北路828弄,['2022-04-05']
宝山区海滨八村,"['2022-04-05', '2022-03-29']"
宝山区海江二村,"['2022-04-05', '2022-04-04', '2022-04-03']"
宝山区呼兰路515弄,"['2022-04-05', '2022-03-30', '2022-03-29', '2022-03-27']"
宝山区呼玛一村,"['2022-04-05', '2022-04-04', '2022-03-30', '2022-03-29', '2022-03-27']"
宝山区呼玛二村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-29']"
宝山区虎林路502号,['2022-04-05']
宝山区虎林路533弄,['2022-04-05']
宝山区虎林路800弄,"['2022-04-05', '2022-04-03', '2022-03-30']"
宝山区虎林路948号,"['2022-04-05', '2022-04-04', '2022-04-01']"
宝山区沪太路1500弄,['2022-04-05']
宝山区沪太路2588弄,"['2022-04-05', '2022-04-04']"
宝山区沪太路4788号,['2022-04-05']
宝山区沪太路9101号,['2022-04-05']
宝山区华灵路198弄,"['2022-04-05', '2022-04-03']"
宝山区华灵路460弄,"['2022-04-05', '2022-04-02']"
宝山区华灵路515号,['2022-04-05']
宝山区华灵路1900弄,"['2022-04-05', '2022-04-03', '2022-04-02', '2022-03-29']"
宝山区华灵路1920号,"['2022-04-05', '2022-03-27']"
宝山区环镇北路600弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-03-30']"
宝山区环镇北路655弄,"['2022-04-05', '2022-04-04']"
宝山区吉浦路615弄,"['2022-04-05', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30']"
宝山区集贤路2020弄,"['2022-04-05', '2022-04-04']"
宝山区锦秋路1450号,['2022-04-05']
宝山区聚丰园路90号,['2022-04-05']
宝山区聚丰园路188弄,"['2022-04-05', '2022-04-04']"
宝山区聚丰园路699弄,['2022-04-05']
宝山区联谊路58号,['2022-04-05']
宝山区罗太路235弄,['2022-04-05']
宝山区罗太路533弄,['2022-04-05']
宝山区罗溪路60弄,['2022-04-05']
宝山区罗溪路671弄,"['2022-04-05', '2022-04-04']"
宝山区罗溪路1001弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-03-30', '2022-03-27']"
宝山区罗迎路800弄,"['2022-04-05', '2022-03-30', '2022-03-29']"
宝山区美安路218弄,"['2022-04-05', '2022-04-03', '2022-03-30']"
宝山区美平路1060弄,"['2022-04-05', '2022-04-04']"
宝山区牡丹江路1813号,['2022-04-05']
宝山区南城路278弄,['2022-04-05']
宝山区南大路17号,['2022-04-05']
宝山区南大路66号,"['2022-04-05', '2022-04-04']"
宝山区南大路113号,"['2022-04-05', '2022-04-04']"
宝山区南大路126弄,"['2022-04-05', '2022-04-04', '2022-03-30']"
宝山区南大路158弄,['2022-04-05']
宝山区南大路160号,['2022-04-05']
宝山区南大路164号,['2022-04-05']
宝山区南大路180弄,"['2022-04-05', '2022-04-04']"
宝山区南汀路300号,['2022-04-05']
宝山区南长路111弄,"['2022-04-05', '2022-03-29']"
宝山区年吉路650弄,['2022-04-05']
宝山区年喜路737号,['2022-04-05']
宝山区潘泾路1197弄,['2022-04-05']
宝山区潘泾路5777弄,['2022-04-05']
宝山区盘古路780号,"['2022-04-05', '2022-04-04']"
宝山区祁北东路361弄,"['2022-04-05', '2022-04-04']"
宝山区祁连二村,['2022-04-05']
宝山区三门路559弄,"['2022-04-05', '2022-04-03']"
宝山区沙浦路311弄,"['2022-04-05', '2022-03-27']"
宝山区上大路218弄,['2022-04-05']
宝山区沈巷村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-29']"
宝山区盛星村,['2022-04-05']
宝山区市台路535弄,['2022-04-05']
宝山区市一路153弄,['2022-04-05']
宝山区泗塘一村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30']"
宝山区泗塘二村,"['2022-04-05', '2022-04-03']"
宝山区泗塘三村,"['2022-04-05', '2022-04-04']"
宝山区泗塘五村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30', '2022-03-27', '2022-03-23', '2022-03-22']"
宝山区泗塘八村,"['2022-04-05', '2022-04-03', '2022-03-30', '2022-03-27']"
宝山区淞宝路155弄,['2022-04-05']
宝山区淞滨路70弄,['2022-04-05']
宝山区淞滨路77弄,"['2022-04-05', '2022-04-03']"
宝山区淞兴西路168号,['2022-04-05']
宝山区绥化路50弄,['2022-04-05']
宝山区泰和路318弄,['2022-04-05']
宝山区泰和路678弄,"['2022-04-05', '2022-03-22']"
宝山区泰和路710弄,['2022-04-05']
宝山区谭杨村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30', '2022-03-30']"
宝山区塘西街397弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30', '2022-03-29']"
宝山区天家路199弄,['2022-04-05']
宝山区铁力路3号,['2022-04-05']
宝山区亭前街15号,['2022-04-05']
宝山区亭前街20弄,"['2022-04-05', '2022-04-03']"
宝山区亭前街26号,['2022-04-05']
宝山区亭前街27弄,['2022-04-05']
宝山区亭前街30号,['2022-04-05']
宝山区通河二村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-29']"
宝山区通河四村,"['2022-04-05', '2022-04-02', '2022-03-27']"
宝山区王家村,"['2022-04-05', '2022-04-04', '2022-03-30', '2022-03-27']"
宝山区纬地路88弄,"['2022-04-05', '2022-04-04']"
宝山区纬地路375弄,"['2022-04-05', '2022-04-03', '2022-03-24']"
宝山区汶水路1585弄,"['2022-04-05', '2022-04-04']"
宝山区萧云路88弄,['2022-04-05']
宝山区新二路183弄,['2022-04-05']
宝山区新二路999弄,"['2022-04-05', '2022-04-02', '2022-04-01']"
宝山区星星村,"['2022-04-05', '2022-03-30']"
宝山区杨鑫路98弄,"['2022-04-05', '2022-04-04']"
宝山区洋桥村,['2022-04-05']
宝山区逸仙路1321弄,"['2022-04-05', '2022-04-04', '2022-03-29']"
宝山区逸仙路3901号,['2022-04-05']
宝山区逸仙路3945号,['2022-04-05']
宝山区殷高西路88号,['2022-04-05']
宝山区友谊路1869弄,['2022-04-05']
宝山区园和路819号,['2022-04-05']
宝山区远景村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30', '2022-03-29']"
宝山区月罗公路1201弄,['2022-04-05']
宝山区月浦六村,"['2022-04-05', '2022-04-04', '2022-03-27']"
宝山区月浦八村,['2022-04-05']
宝山区月浦九村,"['2022-04-05', '2022-04-04']"
宝山区月泉路58弄,['2022-04-05']
宝山区月塘路268弄,['2022-04-05']
宝山区云西路168弄,['2022-04-05']
宝山区云西路219弄,['2022-04-05']
宝山区蕰川路2728号,['2022-04-05']
宝山区长春村,"['2022-04-05', '2022-04-04', '2022-03-29']"
宝山区长江路68弄,['2022-04-05']
宝山区长江西路1180号,['2022-04-05']
宝山区真陈路1216号,['2022-04-05']
宝山区真大路358弄,"['2022-04-05', '2022-03-30']"
宝山区真大路382号,['2022-04-05']
宝山区真大路420弄,"['2022-04-05', '2022-04-04']"
宝山区真华路1600弄,['2022-04-05']
宝山区真华路1615弄,"['2022-04-05', '2022-04-04', '2022-03-30']"
宝山区朱家弄村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30', '2022-03-29', '2022-03-27', '2022-03-24', '2022-03-23']"
宝山区竹韵路58弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30']"
嘉定区,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-29', '2022-03-27', '2022-03-26', '2022-03-24', '2022-03-23']"
嘉定区安新路968号,['2022-04-05']
嘉定区白银路399号,['2022-04-05']
嘉定区北新村,['2022-04-05']
嘉定区仓场路421弄,"['2022-04-05', '2022-04-04']"
嘉定区曹安公路1936号,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-29', '2022-03-27', '2022-03-26']"
嘉定区曹安公路2258号,"['2022-04-05', '2022-04-03', '2022-03-30', '2022-03-27']"
嘉定区曹安公路2611号,['2022-04-05']
嘉定区曹安公路4215弄,['2022-04-05']
嘉定区曹安公路4512弄,['2022-04-05']
嘉定区曹安公路1781弄,['2022-04-05']
嘉定区曹安公路2019弄,"['2022-04-05', '2022-04-03', '2022-03-30']"
嘉定区曹安公路2167弄,['2022-04-05']
嘉定区曹王村,['2022-04-05']
嘉定区长泾村,['2022-04-05']
嘉定区慈竹路176弄,['2022-04-05']
嘉定区大石皮村,['2022-04-05']
嘉定区大裕村,"['2022-04-05', '2022-04-04', '2022-04-03']"
嘉定区东大小区,['2022-04-05']
嘉定区樊家村,"['2022-04-05', '2022-04-04']"
嘉定区丰江路188弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-01', '2022-03-30', '2022-03-29']"
嘉定区丰庄路450弄,['2022-04-05']
嘉定区封周路885弄,"['2022-04-05', '2022-04-03']"
嘉定区高潮村,['2022-04-05']
嘉定区顾浦村,['2022-04-05']
嘉定区和桥村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30']"
嘉定区鹤旋东路188弄,"['2022-04-05', '2022-04-02']"
嘉定区鹤旋路358号,['2022-04-05']
嘉定区鹤旋路500弄,"['2022-04-05', '2022-04-03', '2022-04-02']"
嘉定区恒飞路489弄,"['2022-04-05', '2022-04-02']"
嘉定区红光中心村,['2022-04-05']
嘉定区红石路730弄,"['2022-04-05', '2022-04-04', '2022-04-03']"
嘉定区红星村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-29']"
嘉定区沪太路7300弄,['2022-04-05']
嘉定区沪宜公路1868弄,['2022-04-05']
嘉定区华博路1155号,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-03-30']"
嘉定区华博路655号,['2022-04-05']
嘉定区华江路21号,"['2022-04-05', '2022-04-04']"
嘉定区华江路90弄,['2022-04-05']
嘉定区华亭村,['2022-04-05']
嘉定区环城路1560弄,"['2022-04-05', '2022-04-04']"
嘉定区黄家花园路88弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-27', '2022-03-26']"
嘉定区嘉罗公路2248号,['2022-04-05']
嘉定区嘉美路1398号,"['2022-04-05', '2022-04-04', '2022-04-02', '2022-03-29']"
嘉定区嘉唐公路99弄,"['2022-04-05', '2022-04-04', '2022-03-27']"
嘉定区嘉怡路329号,"['2022-04-05', '2022-04-04']"
嘉定区嘉涌路88弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30']"
嘉定区嘉峪关路380弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-03-30']"
嘉定区建华村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02']"
嘉定区金沙公寓,['2022-04-05']
嘉定区金沙路115弄,"['2022-04-05', '2022-04-03']"
嘉定区金耀南路80弄,"['2022-04-05', '2022-04-04', '2022-03-27']"
嘉定区金园一路1338号,"['2022-04-05', '2022-04-03']"
嘉定区靖远路1099弄,"['2022-04-05', '2022-04-03', '2022-03-27']"
嘉定区李园二村,"['2022-04-05', '2022-04-02', '2022-03-22']"
嘉定区李园一村,['2022-04-05']
嘉定区联三村,['2022-04-05']
嘉定区联一村,"['2022-04-05', '2022-03-30']"
嘉定区临洮路1000弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-03-27']"
嘉定区临夏路1000弄,['2022-04-05']
嘉定区临夏路999弄,"['2022-04-05', '2022-04-04']"
嘉定区柳湖路299弄,"['2022-04-05', '2022-04-04']"
嘉定区柳湖路88弄,"['2022-04-05', '2022-04-04']"
嘉定区娄东村,['2022-04-05']
嘉定区马门村,"['2022-04-05', '2022-04-03']"
嘉定区梅园路300弄,['2022-04-05']
嘉定区民主东街98号,['2022-04-05']
嘉定区南大街200号,"['2022-04-05', '2022-04-04']"
嘉定区南苑五村,"['2022-04-05', '2022-04-02']"
嘉定区年丰村,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-03-30']"
嘉定区平城路2055弄,"['2022-04-05', '2022-04-04']"
嘉定区棋盘路998弄,"['2022-04-05', '2022-04-04']"
嘉定区启源路900弄,"['2022-04-05', '2022-04-04', '2022-04-03']"
嘉定区启悦路700弄,"['2022-04-05', '2022-04-04']"
嘉定区钱桥村,"['2022-04-05', '2022-04-04', '2022-04-03']"
嘉定区清河路420弄,['2022-04-05']
嘉定区秋竹路119弄,"['2022-04-05', '2022-03-24']"
嘉定区曲江路100弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-03-30']"
嘉定区曲江路15弄,"['2022-04-05', '2022-04-04', '2022-04-03']"
嘉定区树屏路1188弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02']"
嘉定区塔城路360弄,['2022-04-05']
嘉定区塔城路777号,['2022-04-05']
嘉定区天祝路555弄,['2022-04-05']
嘉定区铜川路2655弄,"['2022-04-05', '2022-04-04', '2022-04-03', '2022-04-02', '2022-03-30', '2022-03-27']"
